,Département de naissance,Département de mort,Nom
0,Charente-Maritime,Inconnu,"Denis, Charles, Jean, Marie de Mac-Carthy"
0,Inconnu,Inconnu,"Gérard, Xavier, Bernard, Joseph d'Onyn de la Chastre"
0,Tarn,Gironde,Jean-Jacques Bosc
0,Haute-Savoie,Haute-Savoie,François Favre
0,Haute-Loire,Paris,"Joseph, Balthazar Bonet de Treyches"
0,Paris,Inconnu,"Marc, Antoine Huguet"
0,Inconnu,Inconnu,"Philippe, Louis Ortalle"
0,Seine,Paris,Ambroise Henry Arnould
0,Corrèze,Corrèze,"Antoine, Joseph Lanot"
0,Vienne,Inconnu,"François, Hilaire Gilbert"
0,Nièvre,Paris,"Philippe, François, Didier Usquin"
0,Cantal,Paris,"Louis, Charles de Saint-Martial de Conros"
0,Inconnu,Inconnu,"Jean, Nicolas Méaulle"
0,Côtes,Côtes,"Gabriel, Hyacinthe Couppé de Kervennou"
0,Haute-Saône,Doubs,"François, Michel Courtot"
0,Basses-Pyrénées,Paris,Henri Fargues
0,Sarthe,Inconnu,"Laurent, Martial, Stanislas Boutroue"
0,Charente-Inférieure,Inconnu,"Jean, André Valletaux"
0,Deux-Sèvres,Paris,"Louis, Jean, Pierre Fontanes"
0,Loire-Inférieure,Loire-Atlantique,"Pierre, Martin Barien"
0,Haute-Marne,Haute-Marne,Georges de Genuyt
0,Inconnu,Inconnu,"Pierre, Victor, Auguste Morillon"
0,Haut-Rhin,Haut-Rhin,Godefroy Waldner de Freunstein
0,Gironde,Gironde,Guillaume Perrin
0,Seine,Essonne,"Philippe, Antoine Grouvelle"
0,Meuse,Meuse,"Dominique, Christophe Bazoche"
0,Inconnu,Inconnu,"Nicolas, Yves Borie"
0,Haut-Rhin,Lieu,"François, Ignace, Antoine Fiesse"
0,Savoie,Savoie,"Joseph, Louis, Victor Chevillard de Marlioz"
0,Nord,Inconnu,"Albert, François, Joseph Duquenne"
0,Isère,Isère,Charles Renauldon
0,Ariège,Paris,Raymond Gaston
0,Inconnu,Inconnu,Philippe Linati
0,Lot,Lot,"Antoine, Innocent Blaviel"
0,Seine,Yvelines,"Etienne, Jean Panis"
0,Inconnu,Inconnu,"Edouard, Jacques de Lesne-Harel"
0,Nièvre,Nièvre,"Noël, Joseph Clément"
0,Aisne,Aisne,"François, Louis, Jérôme Prudhomme"
0,Finistère,Inconnu,Guillaume Huon
0,Inconnu,Inconnu,"Louis, Octave Bondani"
0,Paris,Inconnu,"Gilbert, Amable Jourde"
0,Haute-Garonne,Aude,Guillaume Veirieu
0,Bas-Rhin,Bas-Rhin,Jean-François Ehrmann
0,Hautes-Pyrénées,Inconnu,Jean-Pierre Mailho
0,Haute-Savoie,Inconnu,Philippe Rosset
0,Aube,Aube,"Jean, Thomas Bonnemain"
0,Inconnu,Inconnu,"Bernard, Germain, Etienne de la Ville-Sur-Illon de Lacépède"
0,Ardèche,Inconnu,"Joseph, François, Augustin Monneron"
0,Charente,Charente,Pierre Duboys de la Bernarde
0,Hérault,Hérault,Jean-François Curée de la Bédissière
0,Loiret,Inconnu,"Thomas, Philippe Légier"
0,Cher,Inconnu,Pierre Trottier
0,Oise,Paris,Pierre Léchelle
0,Landes,Paris,Jean-Baptiste Papin de Saint Christau
0,Ardèche,Paris,"François, Antoine de Boissy d'Anglas"
0,Inconnu,Inconnu,Louis Champigny-Aubin
0,Haute-Vienne,Haute-Vienne,Pierre Duvoisin de Laserve
0,Ain,Paris,"Claude, Marie Groscassand-Dorimond"
0,Tarn,Tarn,"Pierre, Jean, Louis Campmas"
0,Ain,Inconnu,Jean-François Sausset
0,Corrèze,Inconnu,Jean Borie
0,Inconnu,Inconnu,"Jean, Chrysostome de Sévin"
0,Doubs,Haute-Saône,"Claude, Louis, Salomon Lecurel-Descoraux"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Pierre, Clément de Laussat"
0,Seine,Paris,"Jean-Baptiste, Etienne Garnier"
0,Vosges,Oise,"Claude, Joseph Ferry"
0,Marne,Marne,Jean-Baptiste Armonville
0,Meuse,Moselle,Nicolas Champion de la Meuse
0,Inconnu,Inconnu,Louis Ribes
0,Gironde,Paris,Pierre Partarrieu-Lafosse
0,Creuse,Creuse,Claude Augier de Chezeau
0,Loire,Lieu,"François, Laurent Michelet de Rochemont"
0,Drôme,Paris,"Antoine, Hyacinthe Fleury"
0,Orne,Orne,"Jacques, Marie, François de Thiboult du Puisact"
0,Inconnu,Inconnu,"Charles, François, Hyacinthe Caissotti Di Chiusano"
0,Vienne,Paris,"François, Pierre Ingrand"
0,Hérault,Gard,"Jean, François Thourel"
0,Seine-Inférieure,Seine-Maritime,"Louis, Jacques Ledesvé"
0,Loiret,Paris,"Aignan, Louis Petit de Lafosse"
0,Loiret,Allier,"François, Jean-Baptiste d'Alphonse"
0,Ardennes,Inconnu,"Jean, Antoine d'Averhoult"
0,Paris,Inconnu,Jean-Baptiste Selves
0,Corrèze,Corrèze,Jean-Pierre Lacombe
0,Aisne,Inconnu,"Jacques, Remacle Watelier"
0,Hérault,Hérault,Pierre Grenier
0,Paris,Inconnu,"Lubin, Denis Godard"
0,Charente,Inconnu,Pierre Boutelleau
0,Yonne,Inconnu,"Charles, Gabriel, François de Laurencin"
0,Inconnu,Inconnu,Jean-Louis Chalmel
0,,Paris,"Sébastien, Michel Courtin"
0,Inconnu,Inconnu,"Jean, Philippe, Christophe, Léopold Horn"
0,Inconnu,Inconnu,"Louis, Pierre, Anne Lorier"
0,Calvados,Calvados,Gabriel Moulland
0,Gironde,Vendée,Philippe Digeon de Monteton
0,Meuse,Meuse,Jean-Baptiste Jodin
0,Somme,Somme,Nicolas Daveluy-Bellencourt
0,Gard,Inconnu,"Jean, François, Xavier de Ménard"
0,Seine,Paris,Gaspard Lyottier
0,Mayenne,Mayenne,"Jacques, François Bissy"
0,Morbihan,Inconnu,"François, Marie Perret de Lalande"
0,Var,Var,"Antoine, Honoré Ricord"
0,Creuse,Creuse,Louis Jorrand
0,Indre,Aisne,"Augustin, François Bouchereau"
0,Marne,Marne,Joseph Barbier de Soligny
0,Seine,Paris,"Charles, Martin Doyen"
0,Dordogne,Dordogne,François Meynard
0,Hautes-Alpes,Paris,"Hyacinthe, Marcelin Borel"
0,Gers,Haute-Marne,"François, Xavier, Marc, Antoine de Montesquiou-Fezensac"
0,Deux-Sèvres,Deux-Sèvres,"François, Augustin Chauvin-Hersant"
0,Inconnu,Inconnu,Joseph Brancadoro
0,Lozère,Lozère,"Etienne, Annet, Augustin de Laporte-Belviala"
0,Vendée,Inconnu,"Joseph, François Joubert-Bonnaire"
0,Inconnu,Inconnu,"Antoine, René, Charles, Mathurin de Laforest"
0,Nord,Nord,"François, Joseph Benoist"
0,Yvelines,Inconnu,"Louis, Gabriel de Bizemont"
0,Marne,Inconnu,"Pierre, Louis Prieur de la Marne"
0,Hérault,Gironde,"Jean, Etienne Balguerie"
0,Haute-Vienne,Haute-Vienne,Joseph de Verneilh-Puyraseau
0,Gironde,Lieu,"Guillaume, Augustin Moutardier"
0,Lot,Lot,"Louis, Antoine, Joseph, Marie, Thérèse d'Hélyot"
0,Nord,Nord,André Pottier
0,Haute-Loire,Inconnu,Antoine Rabusson-Lamothe
0,Charente,Charente-Maritime,"Jean, Joseph Jouneau"
0,Aveyron,Hérault,"Antoine, Vincent Rozier"
0,Inconnu,Inconnu,"Franz, Konrad Macké"
0,Ardèche,Ardèche,Hector Soubeyran de Saint-Prix
0,Aude,Paris,Jean-Marie Theule
0,Lozère,Lozère,"Pierre, Louis Valette"
0,Inconnu,Inconnu,Hippolyte Durazzo
0,Inconnu,Inconnu,"Nicolas, Dominique, Joseph Blareau"
0,Inconnu,Inconnu,Hyacinthe Clérici
0,Cher,Cher,"Louis, Antoine Fouquet"
0,Inconnu,Inconnu,"Jacob, jean Cambier"
0,Seine,Paris,"Etienne, Odile, Alexandre de Falaiseau"
0,Inconnu,Inconnu,"Louis, Joseph Cavrois"
0,Seine,Inconnu,Théodore de Lameth
0,Yonne,Yonne,"Charles, Jean, Alexandre Collet-Charmoy"
0,Marne,Aube,"Jacques, Jean-Baptiste Duchastel-Berthelin"
0,Savoie,Savoie,"Charles, Antoine Mansord"
0,Hérault,Inconnu,"Joseph, Pierre Cambon"
0,Inconnu,Inconnu,"Pierre, Jules Guyet-Laprade"
0,Bas-Rhin,Paris,"Pierre, Louis Bentabole"
0,Inconnu,Inconnu,Côme Antoine Geoffroy
0,Jura,Allier,"Pierre, Marie Royer"
0,Orne,Orne,"Charles, Ambroise Bertrand de l'Hodiesnière"
0,Inconnu,Inconnu,Jean-Baptiste Latané
0,Alpes-Maritimes,Paris,André Massena Duc de Rivoli
0,Bas-Rhin,Inconnu,"Joseph, Valentin Wilhelm"
0,Loire-Inférieure,Inconnu,"Pierre, Jean Deurbroucq"
0,Calvados,Calvados,"François, Augustin, Jacques, Gilles Héroult de Hottot"
0,Aude,Aude,Bernard Vidal-Contant
0,Charente-Inférieure,Inconnu,"Jacques, Jean Billaud-Varennes"
0,Seine-Inférieure,Seine-Maritime,"Louis, Constant, François, Jean Hébert"
0,Paris,Inconnu,"Claude, Bernard Navier"
0,Yonne,Inconnu,Charles Tarbé
0,Inconnu,Inconnu,"Claude, Irénée, Marie, Nicolas Perreney de Velmont de Grosbois"
0,Loire,Loire,"Pierre, Christophe d'Assier de Vallenches"
0,Aube,Aube,"Joseph, Louis Mennessier"
0,Creuse,Creuse,"Gilbert, Jacques Bandy de Nalêche"
0,Aude,Aude,Jean-François Méric
0,Inconnu,Inconnu,André Pomme dit l'Américain
0,Isère,Inconnu,"Pierre, François Charrel"
0,Somme,Paris,"Louis, François Maillart-Jubainville"
0,Calvados,Calvados,"Laurent, Thomas Demortreux"
0,Rhône,Inconnu,"Pierre, Bruno Boissier"
0,Corrèze,Inconnu,"François, Pierre Faye-Lachèze"
0,Basses-Alpes,Inconnu,"Jacques, Henri, Marie Maisse"
0,Cantal,Paris,Jean-Baptiste Carrier
0,Gironde,Inconnu,"Georges, Joseph Dufour"
0,Charente,Charente,"Pierre, Auzone Chancel"
0,Seine-Inférieure,Paris,"Pierre, Léon Levavasseur"
0,Landes,Inconnu,Nicolas Ducos
0,Oise,Paris,"Pierre, Nicolas Philippeaux"
0,Paris,Inconnu,"Vincent, Marie Viénot de Vaublanc"
0,Haute-Garonne,Charente,"Jacques, Marie, Gabriel Bouisseren"
0,Charente,Charente,Jean Dupuy
0,Inconnu,Inconnu,Jean-Baptiste Leclerc
0,Marne,Yonne,"Jean, Laurent Simonnet"
0,Inconnu,Inconnu,Nicolas Changarnier
0,Inconnu,Inconnu,Jean Solvyns
0,Ardennes,Paris,"Jacques, Louis Laramée"
0,Isère,Paris,"Marie, Charles, César de Fay de La Tour-Maubourg"
0,Mayenne,Mayenne,Olivier Provost du Bourion
0,Oise,Oise,Antoine Delamarre
0,Inconnu,Inconnu,Antoine Vimal-Teyras
0,Manche,Paris,Guillaume Boursin
0,Somme,Somme,"Landry, François, Adrien François"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Salvador, Paul Leremboure"
0,Seine,Indre,"Armand, Louis Béthune de Sully"
0,Isère,Paris,Antoine Français de Nantes
0,Inconnu,Inconnu,"Antoine, Jean, François Ménager"
0,Inconnu,Inconnu,"Martin, Michel, Charles Gaudin"
0,Calvados,Calvados,"Philippe, Martin, Antoine Morel"
0,Dordogne,Dordogne,Jean Selves
0,Alpes-Maritimes,Inconnu,Jean-Baptiste Guizol
0,Indre,Indre,Sylvain Guérineau
0,Nord,Nord,"Jean, Antoine, Joseph Baillion"
0,Inconnu,Inconnu,Guillaume Willems
0,Inconnu,Inconnu,"Pierre, François, Joseph Delneufcourt"
0,Inconnu,Inconnu,"Joseph, Guillaume, Hugues, Bernard Monmayou"
0,Gironde,Inconnu,Jérôme Pétion de Villeneuve
0,Manche,Manche,"Jean, Augustin Asselin"
0,Inconnu,Inconnu,"Joseph, Thomas de Ambrosys"
0,Yonne,Marne,"Basile, Pierre Chamorin de Cappy"
0,Morbihan,Morbihan,"Colomban, Louis d'Haucourt"
0,Sarthe,Sarthe,"Joseph, Louis, Noël Houdebert"
0,Seine,Oise,François Hainsselin
0,Lot,Paris,"Jacques, Etienne Delagrange-Gourdon de Floirac"
0,Paris,Inconnu,"Claude, Emmanuel, Joseph, Pierre Pastoret"
0,Corrèze,Corrèze,Gabriel Malès
0,Haute-Saône,Paris,"Pierre, François Bressand de Raze"
0,Paris,Inconnu,"Georges, Auguste Couthon"
0,Vendée,Vendée,"Philippe, René Esgonnière de Thibeuf"
0,Nord,Inconnu,"Albert, François, Marie Imbert de La Basècque"
0,Inconnu,Inconnu,"Jacob, Louis Dupont"
0,Aube,Paris,Jean-Pierre Fabre
0,Hérault,Lieu,"Jean-François, Thomas Goulard"
0,Paris,Inconnu,"Jacques, Antoine Dulaure"
0,Indre,Indre,Guillaume Thabaud de Bois-La-Reine
0,Meurthe,Inconnu,"Joseph, Dominique Louis"
0,Lot,Lot,Jean-Pierre Bouygues
0,Isère,Isère,André Réal
0,Oise,Indre,"Jacques, Antoine Boudin"
0,Lieu,Inconnu,"Etienne, Bonaventure, André, Marie Rivarola"
0,Cantal,Cantal,"Jean-Baptiste, Charles Vacher de Tournemine"
0,Charente-Inférieure,Charente-Maritime,"Samuel, Pierre, Joseph, David de Missy ou Demissy"
0,Basses-Pyrénées,Paris,Jacques Faget de Baure
0,Vaucluse,Paris,"Marc, Antoine, François Bernard"
0,Calvados,Paris,"Louis, Jacques, Narcisse, Fortuné Taveau"
0,Ain,Ain,"Thomas, Philibert Riboud"
0,Haute-Garonne,Paris,"Bernard, Emmanuel, Jacques Roux de Puivert"
0,Seine,Paris,"Antoine, Chrysostome Quatremère de Quincy"
0,Haute-Loire,Vosges,Jean-Baptiste Jacopin
0,Charente-Inférieure,Charente-Maritime,"Pierre, Barthélemy, Amable, Honoré Gallocheau"
0,Inconnu,Inconnu,"Charles, Nicolas, René, Marie Croizé des Essarts"
0,Aveyron,Hautes-Pyrénées,"Pierre, Laurent Monestier"
0,Inconnu,Inconnu,"Jean, Joseph, Caprais Carrere-Lagarière"
0,Haut-Rhin,Haut-Rhin,"Jean, Xavier Knopff"
0,Gard,Lieu,"Jean, César Vincens-Planchut"
0,,Marne,Jérôme Moignon-Salmon
0,Creuse,Paris,Joseph Cornudet des Chaumettes
0,Tarn,Tarn,Jean Deltel
0,Hautes-Pyrénées,Hautes-Pyrénées,Bertrand Barère de Vieuzac
0,Dordogne,Dordogne,"Jean, Pascal Charles de Peyssard"
0,Orne,Orne,"Claude, Michel André"
0,Haute-Savoie,Paris,Philibert Simond
0,Inconnu,Inconnu,"Jean-Baptiste, François Mayneaud de Pancemont"
0,Aube,Inconnu,Jean-Baptiste Hérard
0,Seine-Inférieure,Paris,Pierre Collombel
0,Loire,Loire,"Charles, Adrien Méaudre"
0,Inconnu,Inconnu,"Victor, Amédée de Willot"
0,Meurthe,Inconnu,"Jacques, Lambert, Augustin Marin"
0,Inconnu,Inconnu,"Michel, Louis Talot"
0,Seine,Inconnu,"Charles, François,Marie Godefroy"
0,Paris,Inconnu,"Toussaint, Bernard Emeric-David"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Augustin, Bernard Casamajor"
0,Inconnu,Inconnu,"Pierre, Marie Delaunay"
0,Aisne,Aisne,"Prosper, Hyacinthe Carlier"
0,Nord,Nord,"Etienne, Philippe, Marie Lejosne"
0,Gard,Inconnu,Pierre David-Jonquier
0,Yonne,Inconnu,Florent Guiot
0,Yvelines,Inconnu,"Georges, Frédéric Dentzel"
0,Moselle,Paris,"Claude, Nicolas, François Colchen"
0,Gironde,Gironde,"Marguerite, Elie Guadet"
0,Yonne,Paris,"Germain, André Soufflot"
0,Haute-Loire,Inconnu,"Moïse, Antoine, Pierre, Jean Bayle"
0,Loire,Loire,"Jérôme, Marie de Larochette"
0,Inconnu,Inconnu,"Claude, Marie Carnot-Feulins"
0,Loire,Gironde,Noël Pointe
0,Vendée,Vendée,"Pierre, Louis Menanteau"
0,Gers,Gers,Joseph Laguire
0,Paris,Inconnu,"Louis, François, Sébastien Viger"
0,Hautes-Pyrénées,Inconnu,Guillaume Mouysset
0,Yonne,Yonne,Pierre Bernard d'Héry
0,Gard,Paris,"Anne, Henri Cabot de Dampmartin"
0,Loire,Inconnu,"Antoine, Marie, Charles Dugas des Varennes"
0,Paris,Inconnu,"Anacharsis, Jean-Baptiste Clootz"
0,Côtes,Côtes,"René, Joseph, Pierre, François Morand"
0,Charente-Inférieure,Vosges,"Joseph, Augustin Crassous de Medeuil"
0,Somme,Somme,"Augustin, Louis, Charles de Lameth"
0,Loiret,Loiret,Anselme Crignon d'Ouzouer
0,Var,Paris,"Paul, François, Jean, Nicolas Barras"
0,Vosges,Vosges,Joseph Marant
0,Seine,Paris,"Antoine, François Fourcroy"
0,Indre,Indre,"François, Augustin Trumeau"
0,Eure,Eure,"Jean-Baptiste, Nicolas Topsent"
0,Inconnu,Inconnu,"Louis, Joseph Le Beschu de Champsavin"
0,Haute-Loire,Haute-Loire,Pierre de Belmont
0,Yonne,Aube,"Jacques, Philippe Morisot-Gratte-Pain"
0,Haute-Savoie,Haute-Savoie,François Gentil
0,Calvados,Inconnu,"Alexandre, Charles Piquet"
0,Aveyron,Seine-Maritime,"Jean-Pierre, Félix Rous"
0,Nièvre,Inconnu,"Jacques, léonard Goyre-Laplanche"
0,Nord,Inconnu,"François, Marie Derenty"
0,Inconnu,Inconnu,"Louis, François Sancerre"
0,Paris,Inconnu,Charlemagne Béjot
0,Isère,Paris,"Jean-Baptiste, André Amar"
0,Gers,Inconnu,"Jean, Marie, Michel Gèze"
0,Inconnu,Inconnu,François Bessières
0,Inconnu,Inconnu,"Charles, Albert Pottier"
0,Inconnu,Inconnu,"Jean-Baptiste, François Delaporte"
0,Inconnu,Inconnu,"Jean, Herman, Joseph Collard"
0,Creuse,Creuse,"Gilbert, Amable Faure-Cosnac"
0,Paris,Inconnu,"Charles, François Oudot"
0,Lot,Inconnu,Pierre Lachièze
0,Aisne,Inconnu,"Louis, Etienne Beffroy de Beauvoir"
0,Paris,Inconnu,"Emmanuel, Etienne Duvillard de Durand"
0,Charente-Inférieure,Inconnu,Jacques Garnier dit de Saintes
0,Basses-Pyrénées,Pyrénées-Atlantiques,Etienne Neveu
0,Somme,Somme,"Mathias, Antoine Dehaussy de Robécourt"
0,Yonne,Inconnu,"Edme, Pierre, Alexandre Villetard de Prunières"
0,Basses-Pyrénées,Pyrénées-Atlantiques,Jean-Pierre Maluquer
0,Finistère,Finistère,Jacques Queinnec
0,Inconnu,Inconnu,"Mathieu, Joseph, Guillaume de Saint-Amour"
0,Isère,Loiret,"Charles, Louis, Claude Réguis"
0,Ardèche,Drôme,"Noël, Joseph Madier de Montjau"
0,Morbihan,Inconnu,"Joseph, Marie Lequinio de Kerblay"
0,Inconnu,Inconnu,"Jean, Adrien Bigonnet"
0,Inconnu,Inconnu,"Charles, Louis, Antoine, Eugène Garnier"
0,Inconnu,Inconnu,"Alexandre, Etienne Bigot de Préameneu"
0,Eure,Paris,"Louis, Jacques Savary"
0,Inconnu,Inconnu,"Joseph, François Juhel"
0,Nièvre,Paris,"Jean, Alban Lefiot"
0,Gard,Paris,"Emmanuel, Gervais de Roergaz de Serviez"
0,Inconnu,Inconnu,"Egide, Henri, Joseph Vantrier"
0,Meurthe,Inconnu,"François, René, Auguste Mallarmé"
0,Inconnu,Inconnu,"Jean, Etienne Demartinécourt"
0,Inconnu,Inconnu,"Christian, Antoine, Joseph, Pierre, Jean Gabaléon de Salmour"
0,Finistère,Var,Blaise Cavellier
0,Yonne,Nièvre,"Alexandre, André, Thomas Marie d'Avigneau"
0,Seine,Paris,"François, Joseph Goffaux"
0,Rhône,Inconnu,Jean-Jacques Corcelette
0,Gard,Paris,Jean Pieyre
0,Landes,Paris,"Louis, Marie, Joseph Pemolier de Saint-Martin"
0,Oise,Yvelines,Antoine Louis-Michel Sahuc
0,Haute-Loire,Haute-Loire,"Joseph, François Dugone"
0,Haute-Marne,Inconnu,"Jean, Hubert Rozet"
0,Aisne,Inconnu,"Armand, Constant Tellier"
0,Inconnu,Inconnu,"Joseph, Sébastien, Ghislain De Lafaille d'Assenede"
0,Sarthe,Paris,"Emmanuel, Pierre Le Tourneur"
0,Inconnu,Inconnu,Claude Jacob
0,Gard,Gard,"Jean-Jacques, Joseph Serres"
0,Hérault,Inconnu,"Joseph, Marie Gras de Préville"
0,Manche,Calvados,"Edouard, Léonard Havin"
0,Paris,Inconnu,"Jean-François, Marie Gardien"
0,Tarn,Tarn,"Pierre, Séverin Audoy"
0,Haute-Marne,Haute-Marne,Pierre Mougeotte des Vignes
0,Inconnu,Inconnu,"René, Mathurin Clemenceau de la Lande"
0,Inconnu,Inconnu,"Jean, Joseph, Eugène Negro"
0,Bas-Rhin,Paris,"Louis, François, Elizabeth Ramond de Carbonnières"
0,Bas-Rhin,Haute-Garonne,"François, Jacques, Antoine Mathieu"
0,Eure,Eure,Denis Le Maréchal
0,Corrèze,Corrèze,"Jean, Joseph Parel Despeyrut de la Chatonie"
0,Haute-Garonne,Haute-Garonne,Raymond Cazaux
0,Yonne,Yonne,"Edme, Charles, François Leclerc"
0,Aisne,Aisne,"Louis, François Bernier"
0,Ardèche,Paris,"Antoine, Jacques de Guyon de Geis de Pampelonne"
0,Cantal,Cantal,Guillaume Peuvergne
0,Isère,Paris,Jacques-Fortunat Savoye-Rollin
0,Ardèche,Inconnu,Jean-François Bastide
0,Alpes-Maritimes,Inconnu,"Jean, Antoine Barrière"
0,Vienne,Vienne,Vincent Brumeau de Beauregard
0,Vaucluse,Paris,"Joseph, Gaspard, Emmanuel, Mathieu Pézenas de Pluvinal"
0,Seine,Loiret,Benoît Lebrun
0,Landes,Landes,Bernard Brethous-Lasserre
0,Inconnu,Inconnu,"Nicolas, Vincent Légier"
0,Nord,Nord,"Henri, Joseph, Désiré Fauvel"
0,Ardennes,Aisne,Jean-Baptiste Not
0,Nord,Nord,"Théodose, Joseph, Louis Pillot"
0,Gers,Gers,"Joseph, Pierre, Anne de Pérès"
0,,Lieu,"Jean, Denis Férat"
0,Haute-Saône,Haute-Saône,"Claude, François Balivet"
0,Inconnu,Inconnu,Julien Tréhu de Monthierry
0,Ain,Inconnu,Claude Dallemagne
0,Orne,Inconnu,"Léonard, Louis, Jean, Joseph Bourdon de la Cronière"
0,Meuse,Inconnu,Jean-Charles Mauclerc
0,Ardennes,Ardennes,"Alexis, Joseph Vermon"
0,Nord,Paris,"Philippe, Antoine Merlin de Douai"
0,Loire-Inférieure,Loire-Atlantique,"Yves, Jacques Luneau"
0,Haute-Saône,Paris,"Pierre, François Percy"
0,Moselle,Inconnu,Jean-Charles Adam
0,Côtes,Inconnu,"François, Julien Michel de la Morvonnais"
0,Gers,Gers,Louis Maribon de Montaut
0,Nord,Nord,"Paul, François, Joseph Danel"
0,Ardennes,Paris,"Augustin, Jacques Deliars ou d'Éliars"
0,Alpes-Maritimes,Alpes-Maritimes,"Joseph, Séraphin Dabray"
0,Haute-Saône,Haute-Saône,"François, Victor, Romain Boyer"
0,Aveyron,Aveyron,"Louis, Gabriel, Ambroise de Bonald"
0,Vienne,Vienne,"Louis, Charles Martineau"
0,Paris,Inconnu,"Antoine, Didier, Jean-Baptiste Challan"
0,Loiret,Loiret,"Claude, Augustin Delahaye"
0,Marne,Paris,"Louis, Joseph Charlier"
0,Loire-Inférieure,Inconnu,Joseph Fouché
0,Dordogne,Dordogne,Jacques Pinet
0,Seine,Paris,"Antoine, Marie, Henri Boulard"
0,Deux-Sèvres,Deux-Sèvres,"Pierre, Jean Andrieux"
0,Charente-Inférieure,Gironde,"Jean-Baptiste, Louis Thirus de Pautrizel"
0,Seine-Inférieure,Seine-Maritime,"Joseph, Louis Desportes"
0,Aisne,Ardennes,"Jean-François, Nicolas Marchoux"
0,Haute-Garonne,Haute-Garonne,"Louis, Marie, Raymond Loubers"
0,Inconnu,Inconnu,François Lagrange
0,Savoie,Inconnu,Pierre Bavouz
0,Seine,Inconnu,"Louis, Marie, Stanislas Fréron"
0,Manche,Calvados,"Jean, Joseph Yver de la Bruchollerie"
0,Aisne,Aisne,"Pierre, Joachim Dormay"
0,Haute-Vienne,Creuse,François Rivaud du Vignaud
0,Aveyron,Paris,Philippe Drulhe
0,Charente-Inférieure,Charente-Maritime,René Eschasseriaux
0,Hérault,Hérault,"Thomas, François de Treil de Pardailhan"
0,Aube,Inconnu,"Edme, Bonaventure Courtois"
0,Loiret,Paris,"Claude, Alexandre Ysabeau"
0,Inconnu,Inconnu,"François, Marie Jan du Bignon"
0,Inconnu,Inconnu,Antoine Fournier
0,Eure,Paris,"Jacques, Nicolas Vallée"
0,Inconnu,Inconnu,Albert Ruelle
0,Gironde,Inconnu,Jean-François Dudevant
0,Inconnu,Inconnu,Guillaume Queysen
0,Haute-Garonne,Paris,"Catherine, Dominique de Pérignon"
0,Inconnu,Inconnu,"Pierre, Antoine, Marie Bénard-Lagrave"
0,Ardèche,Var,"Joseph, Benoît Dalmas"
0,Loire,Loire,"Pierre, François Colomb-De-Gast"
0,Inconnu,Inconnu,"Marc, Antoine Sirugue-Maret"
0,Charente,Paris,François Maignen
0,Sarthe,Sarthe,"Jean, René, Guillaume de Boisclaireau"
0,Cantal,Cantal,Jean-François Clavière
0,Haute-Saône,Haute-Saône,Grégoire Piguet
0,Gironde,Gironde,"Thomas, Michel Lynch"
0,Inconnu,Inconnu,Jean-Jacques Ferrière
0,Manche,Manche,"Simon, Jacques, Henri Bonnesoeur-Bourginière"
0,Allier,Paris,Gilbert Ruet de la Motte
0,Cantal,Paris,"François, Xavier Lanthenas"
0,Paris,Inconnu,"Charles, Denis Millard"
0,Manche,Manche,"Jean, Adrien Queslin"
0,Inconnu,Inconnu,"Mathias, Goswin Pelzer"
0,Aude,Aude,"Pierre, François, Dominique Bonnet"
0,Inconnu,Inconnu,Nicolas Morisot
0,Loire-Inférieure,Loire-Atlantique,Pierre Grelier
0,Côtes,Morbihan,"Joseph, Yves Roüault de Cosquéran"
0,Côtes,Paris,Nicolas Armez
0,Isère,Isère,"Pierre, Joseph, Didier Boissieu"
0,Rhône,Inconnu,"Pierre, Thomas Rambaud de la Sablière"
0,Manche,Manche,"Ambroise, Félix Desprez"
0,Deux-Sèvres,Deux-Sèvres,"Augustin, Louis Chasteau"
0,Nord,Nord,"Jean-Baptiste, Joseph Delabuisse"
0,Vosges,Vosges,Jean-Baptiste Perrin des Vosges
0,Ardèche,Ardèche,"Jean, Joseph Thoulouze"
0,Landes,Landes,Jacques Lonné-Cantau
0,Hautes-Alpes,Isère,"Jean, Jacques Labastie"
0,Seine-Inférieure,Seine-Maritime,"Augustin, Guillaume Hochet"
0,Vaucluse,Vaucluse,"Thomas, Augustin de Gasparin"
0,Lieu,Inconnu,"Denis, François, Joseph Houzé"
0,Seine-Inférieure,Paris,Jean-Pierre Duval
0,Lot,Lot,"Jean, Joseph Moyzen"
0,Paris,Inconnu,"André, Joseph Bayard de Plainville"
0,Haute-Saône,Haute-Saône,Jacques Bardenet
0,Moselle,Moselle,"Jacques, Nicolas Husson"
0,Loire-Inférieure,Loire-Atlantique,Jean-Marie Benoiston de la Serpandais
0,Inconnu,Inconnu,Jean Guillemot
0,Seine,Paris,Bertrand Try
0,Aude,Inconnu,Hugues Destrem
0,Sarthe,Paris,"Philippe, René Bardou-Boisquetin"
0,Inconnu,Inconnu,"Nicolas, Pierre Paillart"
0,Paris,Inconnu,"Benoît, Michel Decomberousse"
0,Seine-Inférieure,Paris,"Pierre, David Beauvais"
0,Manche,Paris,"Jean, Angélique Lemoine-Devilleneuve"
0,Inconnu,Inconnu,"Marie, Joseph Geoffroy"
